ID,Timestamp,Hostname,IP_Address,Logged_USER,CPU_Model,CPU_Temperature,CPU_Core,CPU_Thread,CPU_ClockSpeed,CPU_Utilization_pct,RAM_Total_GB,RAM_Usage_pct,RAM_Used_GB,Disk_Name,Disk_Size_GB,Disk_Total_GB,Disk_Used_GB,Disk_Free_GB,Disk_Usage_pct,Monitor_Vendor,Monitor_Model,Mouse_Vendor,Mouse_Model,Keyboard_Vendor,Keyboard_Model
3494,2025-11-07 09:15:00,host2,192.168.53.150,carol,AMD Ryzen 7 3700X,42.2,6,8,2.22,80.5,16,21.2,3.4,nvme0n1,1024,1024,777.4,246.6,75.9,LG,U2419H,Logitech,DeathAdder,Microsoft,K380
3495,2025-11-07 09:30:00,host2,192.168.97.223,eve,Intel i5-10400,46.3,6,16,3.09,82.8,32,3.8,1.2,sdb,256,256,49.3,206.7,19.3,Dell,27UK850,Razer,MX Master 3,Microsoft,Ergonomic
3496,2025-11-07 09:45:00,host2,192.168.120.125,carol,AMD Ryzen 5 3600,30.9,8,12,3.28,41.2,8,42.5,3.4,sdb,2048,2048,1811.6,236.4,88.5,Dell,27UK850,Logitech,IntelliMouse,Microsoft,Ergonomic
3497,2025-11-07 10:00:00,host2,192.168.128.253,frank,Intel i5-10400,40.1,6,12,3.84,74.3,64,35.9,23,nvme0n1,1024,1024,607.1,416.9,59.3,LG,U2419H,Razer,IntelliMouse,Logitech,K70
3498,2025-11-07 10:15:00,host2,192.168.106.209,heidi,AMD Ryzen 7 3700X,73.4,6,8,3.46,44.1,16,55.6,8.9,sda,512,512,230.1,281.9,44.9,Dell,U2419H,Logitech,IntelliMouse,Logitech,Ergonomic
3499,2025-11-07 10:30:00,host2,192.168.90.197,carol,Intel i7-10700,58.8,6,12,2.2,45.8,32,36.6,11.7,nvme0n1,1024,1024,836,188,81.6,Samsung,27UK850,Razer,MX Master 3,Corsair,K380
3500,2025-11-07 10:45:00,host2,192.168.132.106,eve,Intel i7-10700,35.2,4,12,2.13,24.2,32,47.5,15.2,nvme0n1,256,256,130.1,125.9,50.8,Samsung,27UK850,Razer,IntelliMouse,Corsair,K70
3501,2025-11-07 11:00:00,host2,192.168.93.26,heidi,AMD Ryzen 5 3600,58.2,8,8,3.32,18.3,8,13.8,1.1,sdb,1024,1024,516.2,507.8,50.4,LG,U2419H,Logitech,IntelliMouse,Microsoft,K380
3502,2025-11-07 11:15:00,host2,192.168.19.132,eve,Intel i5-10400,64.8,6,12,3.1,51.8,8,47.5,3.8,sdb,1024,1024,687.7,336.3,67.2,LG,27UK850,Microsoft,IntelliMouse,Microsoft,Ergonomic
3503,2025-11-07 11:30:00,host2,192.168.177.144,ivan,Intel i7-10700,52.6,8,16,3.96,63.4,64,72.7,46.5,nvme0n1,1024,1024,657.6,366.4,64.2,Samsung,S24R650,Razer,MX Master 3,Microsoft,K380
3504,2025-11-07 11:45:00,host2,192.168.102.247,ivan,AMD Ryzen 7 3700X,44.3,4,8,2.26,24.5,64,41.6,26.6,sda,2048,2048,1052.9,995.1,51.4,Dell,27UK850,Microsoft,IntelliMouse,Microsoft,K70
3505,2025-11-07 12:00:00,host2,192.168.91.68,carol,AMD Ryzen 5 3600,74.4,8,12,3.75,77.5,8,97.5,7.8,sda,1024,1024,804.1,219.9,78.5,LG,S24R650,Razer,DeathAdder,Microsoft,K70
3506,2025-11-07 12:15:00,host2,192.168.247.181,dave,AMD Ryzen 5 3600,79.9,6,8,2.1,53.4,32,41.6,13.3,sdb,512,512,370.4,141.6,72.3,Samsung,U2419H,Microsoft,DeathAdder,Microsoft,K70
3507,2025-11-07 12:30:00,host2,192.168.138.21,carol,AMD Ryzen 7 3700X,80.9,6,12,3.51,25.6,64,94.1,60.2,sdb,2048,2048,1035.3,1012.7,50.6,LG,S24R650,Microsoft,MX Master 3,Corsair,K380
3508,2025-11-07 12:45:00,host2,192.168.250.238,dave,AMD Ryzen 7 3700X,49.8,8,16,3.68,52.2,16,56.9,9.1,nvme0n1,512,512,112.9,399.1,22.1,Dell,U2419H,Razer,MX Master 3,Corsair,K380
3509,2025-11-07 13:00:00,host2,192.168.11.246,dave,AMD Ryzen 5 3600,49,8,8,2.92,92.9,8,81.2,6.5,sdb,1024,1024,215.4,808.6,21,Samsung,27UK850,Razer,IntelliMouse,Corsair,K380
3510,2025-11-07 13:15:00,host2,192.168.82.102,grace,Intel i7-10700,77.1,6,16,2.32,64.3,8,56.2,4.5,sda,512,512,32.9,479.1,6.4,Samsung,27UK850,Logitech,DeathAdder,Microsoft,Ergonomic
3511,2025-11-07 13:30:00,host2,192.168.96.252,eve,Intel i5-10400,71,4,12,2.22,70.2,16,50.6,8.1,sda,256,256,184.7,71.3,72.1,Samsung,S24R650,Razer,MX Master 3,Logitech,K380
3512,2025-11-07 13:45:00,host2,192.168.49.63,frank,AMD Ryzen 7 3700X,84,6,16,2.33,59.1,32,75.3,24.1,nvme0n1,512,512,438.5,73.5,85.6,LG,S24R650,Microsoft,DeathAdder,Microsoft,K70
3513,2025-11-07 14:00:00,host2,192.168.245.126,frank,AMD Ryzen 5 3600,35.6,6,16,3.92,9.2,16,82.5,13.2,sdb,2048,2048,1120.7,927.3,54.7,Dell,U2419H,Razer,DeathAdder,Microsoft,K380
3514,2025-11-07 14:15:00,host2,192.168.160.64,eve,AMD Ryzen 5 3600,82.4,4,8,2.82,20.7,32,21.6,6.9,sda,512,512,110.5,401.5,21.6,Samsung,S24R650,Razer,MX Master 3,Logitech,Ergonomic
3515,2025-11-07 14:30:00,host2,192.168.19.154,ivan,AMD Ryzen 7 3700X,67.6,4,16,3.47,57.2,16,59.4,9.5,sdb,2048,2048,1400,648,68.4,LG,U2419H,Logitech,MX Master 3,Microsoft,Ergonomic
3516,2025-11-07 14:45:00,host2,192.168.241.67,carol,AMD Ryzen 7 3700X,45.1,4,8,3.59,61.5,32,26.6,8.5,nvme0n1,512,512,144,368,28.1,LG,27UK850,Logitech,IntelliMouse,Microsoft,Ergonomic
3517,2025-11-07 15:00:00,host2,192.168.8.113,grace,Intel i5-10400,53.8,4,16,2.01,9,32,69.1,22.1,sdb,256,256,156.8,99.2,61.3,LG,S24R650,Logitech,MX Master 3,Corsair,K380
3518,2025-11-07 15:15:00,host2,192.168.146.245,ivan,Intel i5-10400,68.4,4,16,2.35,10.8,16,85,13.6,sdb,1024,1024,485.6,538.4,47.4,LG,27UK850,Razer,IntelliMouse,Corsair,Ergonomic
3519,2025-11-07 15:30:00,host2,192.168.33.161,judy,AMD Ryzen 5 3600,52.2,6,8,3.16,41.5,8,87.5,7,sda,1024,1024,468,556,45.7,Samsung,27UK850,Razer,DeathAdder,Logitech,K380
3520,2025-11-07 15:45:00,host2,192.168.6.123,dave,AMD Ryzen 5 3600,66.3,8,12,3.95,85.1,32,79.1,25.3,sda,512,512,451.3,60.7,88.1,Dell,27UK850,Microsoft,DeathAdder,Corsair,K70
3521,2025-11-07 16:00:00,host2,192.168.181.81,heidi,AMD Ryzen 5 3600,59.4,4,16,2.62,41.3,32,53.4,17.1,nvme0n1,512,512,254.9,257.1,49.8,Samsung,S24R650,Microsoft,DeathAdder,Logitech,Ergonomic
3522,2025-11-07 16:15:00,host2,192.168.76.37,carol,AMD Ryzen 5 3600,70.6,8,16,2.53,38.1,64,29.2,18.7,sda,1024,1024,986.3,37.7,96.3,LG,S24R650,Microsoft,IntelliMouse,Microsoft,K380
3523,2025-11-07 16:30:00,host2,192.168.222.253,dave,AMD Ryzen 5 3600,66.1,4,8,2.86,39.3,16,99.4,15.9,sdb,256,256,21.6,234.4,8.4,Samsung,27UK850,Microsoft,IntelliMouse,Microsoft,Ergonomic
3524,2025-11-07 16:45:00,host2,192.168.232.70,carol,AMD Ryzen 5 3600,41.9,4,8,2.67,75.6,16,27.5,4.4,sda,2048,2048,1088.3,959.7,53.1,Dell,S24R650,Microsoft,DeathAdder,Microsoft,Ergonomic
3525,2025-11-07 17:00:00,host2,192.168.124.124,grace,AMD Ryzen 5 3600,54.9,6,12,2.77,58.2,32,4.4,1.4,sdb,2048,2048,555.4,1492.6,27.1,Samsung,U2419H,Microsoft,MX Master 3,Logitech,K380
3526,2025-11-07 17:15:00,host2,192.168.241.36,grace,AMD Ryzen 5 3600,45.5,6,16,3.21,23.9,16,82.5,13.2,sdb,256,256,68.8,187.2,26.9,LG,U2419H,Razer,IntelliMouse,Corsair,Ergonomic
3527,2025-11-07 17:30:00,host2,192.168.43.19,heidi,Intel i5-10400,84.9,8,12,2.01,79.9,64,13.4,8.6,nvme0n1,2048,2048,1296.3,751.7,63.3,Dell,U2419H,Razer,DeathAdder,Logitech,K380
3528,2025-11-07 17:45:00,host2,192.168.142.79,eve,Intel i7-10700,31.9,8,8,2.68,42.1,16,90,14.4,sda,2048,2048,1313.5,734.5,64.1,LG,U2419H,Razer,IntelliMouse,Corsair,K70
3529,2025-11-07 18:00:00,host2,192.168.248.172,carol,AMD Ryzen 7 3700X,74.8,4,8,3.35,53.1,64,18.6,11.9,sdb,1024,1024,206.2,817.8,20.1,Samsung,U2419H,Razer,IntelliMouse,Corsair,K380
3530,2025-11-07 18:15:00,host2,192.168.169.91,bob,AMD Ryzen 5 3600,41.5,4,16,2.74,11.5,32,20.9,6.7,sdb,2048,2048,1564.5,483.5,76.4,Dell,27UK850,Razer,MX Master 3,Logitech,K380
3531,2025-11-07 18:30:00,host2,192.168.69.116,dave,Intel i7-10700,81.1,4,8,3.03,38.1,16,44.4,7.1,nvme0n1,512,512,384.1,127.9,75,Dell,27UK850,Logitech,MX Master 3,Microsoft,K70
3532,2025-11-07 18:45:00,host2,192.168.91.175,bob,AMD Ryzen 7 3700X,54.7,4,12,2.49,85.1,32,54.7,17.5,sda,256,256,66.9,189.1,26.1,LG,27UK850,Microsoft,IntelliMouse,Microsoft,Ergonomic
3533,2025-11-07 19:00:00,host2,192.168.95.29,carol,Intel i7-10700,70.6,8,12,2.38,39.7,64,7,4.5,sda,256,256,228.8,27.2,89.4,Dell,27UK850,Microsoft,DeathAdder,Corsair,Ergonomic
3534,2025-11-07 19:15:00,host2,192.168.73.81,bob,Intel i5-10400,64.6,4,12,2.42,36.2,16,15,2.4,sda,512,512,348,164,68,LG,S24R650,Microsoft,MX Master 3,Logitech,Ergonomic
3535,2025-11-07 19:30:00,host2,192.168.216.222,dave,AMD Ryzen 5 3600,39,8,12,2.41,76.8,16,76.9,12.3,sdb,256,256,17.4,238.6,6.8,Samsung,U2419H,Microsoft,IntelliMouse,Corsair,K380
3536,2025-11-07 19:45:00,host2,192.168.77.242,eve,Intel i5-10400,82.7,4,8,2.07,44.3,16,31.2,5,sdb,512,512,130.4,381.6,25.5,LG,U2419H,Logitech,MX Master 3,Logitech,Ergonomic
3537,2025-11-07 20:00:00,host2,192.168.105.133,eve,Intel i7-10700,74.3,8,16,3.74,33.9,16,19.4,3.1,sdb,256,256,71.3,184.7,27.9,LG,S24R650,Razer,IntelliMouse,Corsair,Ergonomic
3538,2025-11-07 20:15:00,host2,192.168.28.1,judy,AMD Ryzen 7 3700X,78.6,8,16,2.66,72.1,16,46.2,7.4,sdb,2048,2048,169,1879,8.3,Dell,27UK850,Logitech,IntelliMouse,Microsoft,Ergonomic
3539,2025-11-07 20:30:00,host2,192.168.229.5,bob,AMD Ryzen 7 3700X,47,4,8,3.12,76.4,16,77.5,12.4,sdb,512,512,235.6,276.4,46,LG,S24R650,Razer,DeathAdder,Logitech,Ergonomic
3540,2025-11-07 20:45:00,host2,192.168.10.81,dave,Intel i5-10400,84.6,4,12,2.16,92,32,34.4,11,sda,512,512,470,42,91.8,Samsung,U2419H,Microsoft,MX Master 3,Logitech,K380
3541,2025-11-07 21:00:00,host2,192.168.237.222,ivan,AMD Ryzen 7 3700X,38.1,8,8,3.64,58.6,64,32.5,20.8,sdb,256,256,86.4,169.6,33.8,LG,S24R650,Microsoft,IntelliMouse,Microsoft,K70
3542,2025-11-07 21:15:00,host2,192.168.14.3,grace,AMD Ryzen 5 3600,69.6,4,16,3.49,30.6,32,53.8,17.2,sdb,256,256,142.6,113.4,55.7,Dell,U2419H,Razer,IntelliMouse,Logitech,K70
3543,2025-11-07 21:30:00,host2,192.168.58.177,bob,AMD Ryzen 7 3700X,37.4,4,12,3.31,20.4,8,65,5.2,sdb,1024,1024,681.7,342.3,66.6,Dell,27UK850,Razer,IntelliMouse,Corsair,Ergonomic
3544,2025-11-07 21:45:00,host2,192.168.225.71,frank,AMD Ryzen 7 3700X,74.7,8,16,2.35,91.4,64,93.6,59.9,sdb,2048,2048,1100.9,947.1,53.8,LG,U2419H,Logitech,MX Master 3,Corsair,K380
3545,2025-11-07 22:00:00,host2,192.168.71.244,alice,Intel i7-10700,43.3,4,8,2.3,71.3,16,38.8,6.2,sdb,512,512,499.5,12.5,97.6,Dell,U2419H,Razer,DeathAdder,Microsoft,Ergonomic
3546,2025-11-07 22:15:00,host2,192.168.69.111,ivan,AMD Ryzen 5 3600,46.8,6,8,2.18,45.8,8,71.2,5.7,sdb,512,512,28.7,483.3,5.6,Dell,27UK850,Logitech,DeathAdder,Corsair,Ergonomic
3547,2025-11-07 22:30:00,host2,192.168.169.155,dave,Intel i5-10400,53.4,4,8,2.68,40.1,8,82.5,6.6,sdb,2048,2048,399.4,1648.6,19.5,LG,U2419H,Razer,IntelliMouse,Logitech,K380
3548,2025-11-07 22:45:00,host2,192.168.44.181,carol,Intel i7-10700,36.4,8,8,2.07,83.7,16,79.4,12.7,sdb,512,512,7.4,504.6,1.4,Samsung,U2419H,Logitech,IntelliMouse,Microsoft,Ergonomic
3549,2025-11-07 23:00:00,host2,192.168.186.18,heidi,AMD Ryzen 7 3700X,83.8,8,12,3.26,55,64,75.3,48.2,sda,512,512,179.8,332.2,35.1,LG,U2419H,Logitech,DeathAdder,Corsair,K380
3550,2025-11-07 23:15:00,host2,192.168.250.151,judy,Intel i5-10400,35.8,6,12,3.7,25.3,16,31.9,5.1,sda,2048,2048,103.4,1944.6,5,Samsung,27UK850,Razer,MX Master 3,Corsair,K380
3551,2025-11-07 23:30:00,host2,192.168.214.93,bob,AMD Ryzen 7 3700X,84.3,4,16,3.01,73.7,16,71.9,11.5,nvme0n1,2048,2048,63.8,1984.2,3.1,Dell,S24R650,Microsoft,DeathAdder,Logitech,K70
3552,2025-11-07 23:45:00,host2,192.168.91.17,bob,Intel i7-10700,54.7,6,16,3.21,24.6,64,44.1,28.2,nvme0n1,2048,2048,434.7,1613.3,21.2,Samsung,27UK850,Logitech,IntelliMouse,Microsoft,K380
3553,2025-11-08 00:00:00,host2,192.168.13.41,eve,AMD Ryzen 5 3600,42.2,6,12,3.83,13.4,64,56.9,36.4,nvme0n1,256,256,68,188,26.6,LG,27UK850,Razer,DeathAdder,Microsoft,K70
3554,2025-11-08 00:15:00,host2,192.168.59.61,dave,AMD Ryzen 7 3700X,64.5,4,8,3.46,49.7,32,37.2,11.9,nvme0n1,2048,2048,1067.2,980.8,52.1,Samsung,27UK850,Microsoft,IntelliMouse,Logitech,K380
3555,2025-11-08 00:30:00,host2,192.168.170.244,dave,Intel i7-10700,36.2,6,12,3.03,27.7,16,23.8,3.8,sdb,256,256,163.4,92.6,63.8,Samsung,U2419H,Razer,MX Master 3,Corsair,K70
3556,2025-11-08 00:45:00,host2,192.168.235.137,dave,Intel i5-10400,74.3,8,16,3.14,19.1,8,92.5,7.4,sda,1024,1024,850.1,173.9,83,Samsung,S24R650,Microsoft,DeathAdder,Corsair,K380
3557,2025-11-08 01:00:00,host2,192.168.255.93,frank,Intel i7-10700,51.3,8,16,3.62,64.5,16,73.8,11.8,sdb,1024,1024,436.7,587.3,42.6,LG,U2419H,Logitech,MX Master 3,Corsair,K70
3558,2025-11-08 01:15:00,host2,192.168.54.110,frank,Intel i7-10700,38.3,8,8,2.51,64.7,32,21.2,6.8,nvme0n1,512,512,118.1,393.9,23.1,Dell,27UK850,Razer,IntelliMouse,Corsair,Ergonomic
3559,2025-11-08 01:30:00,host2,192.168.81.246,ivan,AMD Ryzen 7 3700X,71,4,8,3.22,19,16,81.2,13,sdb,512,512,431.8,80.2,84.3,LG,27UK850,Microsoft,IntelliMouse,Logitech,K380
3560,2025-11-08 01:45:00,host2,192.168.110.28,eve,AMD Ryzen 7 3700X,83.9,4,16,3.31,28.8,16,98.8,15.8,sda,1024,1024,945.5,78.5,92.3,Samsung,U2419H,Logitech,DeathAdder,Microsoft,K70
3561,2025-11-08 02:00:00,host2,192.168.61.159,grace,AMD Ryzen 5 3600,45,8,8,3.93,89.5,32,25.3,8.1,sdb,256,256,93.4,162.6,36.5,Dell,U2419H,Razer,DeathAdder,Logitech,K70
3562,2025-11-08 02:15:00,host2,192.168.182.230,judy,AMD Ryzen 7 3700X,59,6,16,2.55,16.7,64,52.2,33.4,nvme0n1,512,512,142,370,27.7,LG,S24R650,Microsoft,IntelliMouse,Logitech,K380
3563,2025-11-08 02:30:00,host2,192.168.236.161,frank,AMD Ryzen 7 3700X,47.1,4,16,3.69,22.3,16,80,12.8,sda,2048,2048,446.3,1601.7,21.8,Samsung,U2419H,Razer,IntelliMouse,Microsoft,Ergonomic
3564,2025-11-08 02:45:00,host2,192.168.226.49,dave,Intel i7-10700,65,6,8,2.12,16.4,16,44.4,7.1,nvme0n1,1024,1024,880.2,143.8,86,LG,27UK850,Microsoft,DeathAdder,Corsair,K380
3565,2025-11-08 03:00:00,host2,192.168.206.141,frank,AMD Ryzen 7 3700X,33,4,12,3.12,21.4,64,42,26.9,nvme0n1,2048,2048,1111,937,54.2,Samsung,S24R650,Razer,IntelliMouse,Microsoft,Ergonomic
3566,2025-11-08 03:15:00,host2,192.168.142.31,frank,AMD Ryzen 5 3600,82.1,4,8,2.9,73.3,8,71.2,5.7,sda,256,256,84.7,171.3,33.1,LG,U2419H,Logitech,IntelliMouse,Microsoft,K380
3567,2025-11-08 03:30:00,host2,192.168.204.67,heidi,AMD Ryzen 7 3700X,42.2,8,12,2.35,79.5,8,56.2,4.5,sdb,512,512,497.8,14.2,97.2,Dell,U2419H,Logitech,MX Master 3,Logitech,K70
3568,2025-11-08 03:45:00,host2,192.168.10.187,frank,AMD Ryzen 5 3600,64.3,8,12,2.44,57.4,32,91.9,29.4,nvme0n1,256,256,186.1,69.9,72.7,Samsung,27UK850,Microsoft,IntelliMouse,Logitech,K70
3569,2025-11-08 04:00:00,host2,192.168.206.117,bob,AMD Ryzen 5 3600,49.5,6,16,3.02,22.9,8,96.2,7.7,sdb,1024,1024,719.1,304.9,70.2,Samsung,S24R650,Logitech,IntelliMouse,Microsoft,K380
3570,2025-11-08 04:15:00,host2,192.168.201.27,dave,Intel i7-10700,60,6,8,2,91.5,8,32.5,2.6,sdb,256,256,37.2,218.8,14.5,Dell,S24R650,Microsoft,MX Master 3,Logitech,K380
3571,2025-11-08 04:30:00,host2,192.168.120.72,grace,AMD Ryzen 5 3600,45.4,8,12,2.3,92,64,43.4,27.8,sdb,2048,2048,1793.4,254.6,87.6,LG,27UK850,Razer,DeathAdder,Corsair,K70
3572,2025-11-08 04:45:00,host2,192.168.23.249,carol,AMD Ryzen 7 3700X,55.6,6,12,3.92,43.2,16,45,7.2,nvme0n1,1024,1024,232.5,791.5,22.7,Dell,S24R650,Logitech,IntelliMouse,Corsair,K70
3573,2025-11-08 05:00:00,host2,192.168.148.147,heidi,AMD Ryzen 7 3700X,53,6,16,2.54,14.1,32,4.4,1.4,nvme0n1,512,512,305.6,206.4,59.7,LG,U2419H,Microsoft,IntelliMouse,Logitech,K70
3574,2025-11-08 05:15:00,host2,192.168.81.168,frank,AMD Ryzen 5 3600,78.5,4,16,3.71,74.9,32,31.9,10.2,sda,512,512,234.6,277.4,45.8,Dell,U2419H,Logitech,IntelliMouse,Logitech,Ergonomic
3575,2025-11-08 05:30:00,host2,192.168.176.37,ivan,AMD Ryzen 7 3700X,63.3,8,12,3.14,71.7,8,75,6,nvme0n1,1024,1024,578.2,445.8,56.5,Samsung,27UK850,Razer,IntelliMouse,Microsoft,K70
3576,2025-11-08 05:45:00,host2,192.168.229.114,bob,Intel i7-10700,76.9,8,12,2.95,60.7,32,60,19.2,sda,1024,1024,272.8,751.2,26.6,Samsung,S24R650,Razer,DeathAdder,Microsoft,Ergonomic
3577,2025-11-08 06:00:00,host2,192.168.250.117,grace,Intel i5-10400,81.2,6,12,3.12,5.6,16,23.8,3.8,nvme0n1,256,256,199.3,56.7,77.9,Dell,27UK850,Razer,IntelliMouse,Corsair,K70
3578,2025-11-08 06:15:00,host2,192.168.31.60,alice,Intel i5-10400,82.8,4,12,3.48,56.7,32,28.4,9.1,nvme0n1,2048,2048,288.1,1759.9,14.1,Samsung,U2419H,Microsoft,IntelliMouse,Microsoft,K70
3579,2025-11-08 06:30:00,host2,192.168.50.235,grace,Intel i7-10700,60.5,6,16,2.21,48.8,64,25.9,16.6,sda,256,256,133.8,122.2,52.3,LG,U2419H,Razer,IntelliMouse,Logitech,Ergonomic
3580,2025-11-08 06:45:00,host2,192.168.67.118,carol,AMD Ryzen 5 3600,30.4,8,8,2.61,76.7,16,94.4,15.1,sdb,256,256,21.5,234.5,8.4,Dell,U2419H,Logitech,IntelliMouse,Corsair,K380
3581,2025-11-08 07:00:00,host2,192.168.214.93,frank,AMD Ryzen 5 3600,42.6,8,8,2.13,65.6,8,91.2,7.3,nvme0n1,1024,1024,825.5,198.5,80.6,LG,27UK850,Logitech,DeathAdder,Logitech,K70
3582,2025-11-08 07:15:00,host2,192.168.143.195,frank,Intel i7-10700,36.2,8,16,2.82,44.4,32,100,32,sdb,512,512,31.9,480.1,6.2,Dell,27UK850,Razer,MX Master 3,Microsoft,Ergonomic
3583,2025-11-08 07:30:00,host2,192.168.136.87,heidi,AMD Ryzen 5 3600,70.4,6,8,2.85,72.5,8,98.8,7.9,nvme0n1,1024,1024,761.1,262.9,74.3,Samsung,27UK850,Razer,MX Master 3,Corsair,K70
3584,2025-11-08 07:45:00,host2,192.168.194.45,ivan,Intel i5-10400,32.1,4,12,3.31,55.6,32,98.1,31.4,sdb,256,256,117.2,138.8,45.8,Dell,27UK850,Razer,DeathAdder,Microsoft,K380
3585,2025-11-08 08:00:00,host2,192.168.235.177,dave,Intel i5-10400,69.9,8,16,3.33,20.9,8,13.8,1.1,nvme0n1,512,512,415.1,96.9,81.1,LG,S24R650,Razer,IntelliMouse,Microsoft,K70
3586,2025-11-08 08:15:00,host2,192.168.231.165,carol,Intel i5-10400,63.3,4,8,2.3,49.5,64,89.1,57,sda,512,512,471,41,92,Samsung,27UK850,Razer,IntelliMouse,Corsair,K70
3587,2025-11-08 08:30:00,host2,192.168.70.37,grace,Intel i7-10700,78.2,8,12,2.81,91.6,8,56.2,4.5,nvme0n1,1024,1024,270.1,753.9,26.4,LG,27UK850,Logitech,IntelliMouse,Logitech,K70
3588,2025-11-08 08:45:00,host2,192.168.199.102,carol,AMD Ryzen 7 3700X,72.7,4,12,2.49,81.7,8,73.8,5.9,nvme0n1,512,512,284.4,227.6,55.5,Dell,27UK850,Logitech,IntelliMouse,Microsoft,Ergonomic
3589,2025-11-08 09:00:00,host2,192.168.2.79,judy,AMD Ryzen 7 3700X,53.6,8,12,2.04,27.3,32,14.1,4.5,sdb,256,256,39.1,216.9,15.3,Samsung,U2419H,Razer,DeathAdder,Microsoft,Ergonomic
3590,2025-11-08 09:15:00,host2,192.168.100.142,alice,Intel i7-10700,38.9,6,16,3.53,85.7,64,61.1,39.1,sdb,1024,1024,808.1,215.9,78.9,LG,S24R650,Microsoft,MX Master 3,Microsoft,K380
3591,2025-11-08 09:30:00,host2,192.168.11.88,carol,Intel i7-10700,60.4,8,16,2.92,11,64,30.5,19.5,sdb,2048,2048,103.7,1944.3,5.1,Samsung,S24R650,Razer,IntelliMouse,Corsair,K70
3592,2025-11-08 09:45:00,host2,192.168.122.32,carol,Intel i5-10400,40.7,8,8,2.87,22.7,64,75.8,48.5,sdb,512,512,456.2,55.8,89.1,LG,S24R650,Logitech,DeathAdder,Microsoft,Ergonomic
3593,2025-11-08 10:00:00,host2,192.168.120.119,grace,AMD Ryzen 7 3700X,80.7,4,12,3.63,27.1,16,79.4,12.7,sdb,512,512,474.8,37.2,92.7,Samsung,S24R650,Microsoft,MX Master 3,Corsair,K380
3594,2025-11-08 10:15:00,host2,192.168.41.203,heidi,AMD Ryzen 5 3600,45.8,4,16,2.85,44.9,8,20,1.6,nvme0n1,2048,2048,1884,164,92,Samsung,S24R650,Logitech,MX Master 3,Microsoft,K70
3595,2025-11-08 10:30:00,host2,192.168.238.160,eve,AMD Ryzen 7 3700X,40.8,6,8,2.1,34.4,32,11.6,3.7,sda,256,256,19,237,7.4,Samsung,U2419H,Razer,IntelliMouse,Logitech,K70
3596,2025-11-08 10:45:00,host2,192.168.125.58,ivan,AMD Ryzen 5 3600,60.3,6,12,2.23,6.7,16,55.6,8.9,nvme0n1,2048,2048,890.1,1157.9,43.5,LG,27UK850,Logitech,MX Master 3,Corsair,Ergonomic
3597,2025-11-08 11:00:00,host2,192.168.3.253,dave,Intel i7-10700,71.6,8,16,2.55,41.6,16,18.8,3,sda,256,256,40.1,215.9,15.7,Dell,U2419H,Razer,MX Master 3,Logitech,K380
3598,2025-11-08 11:15:00,host2,192.168.4.35,grace,Intel i7-10700,35.6,6,12,2.46,76.3,8,90,7.2,sdb,256,256,231.6,24.4,90.5,LG,27UK850,Razer,IntelliMouse,Microsoft,K70
3599,2025-11-08 11:30:00,host2,192.168.177.253,dave,AMD Ryzen 5 3600,35.2,8,16,3.34,20.9,32,97.8,31.3,sda,512,512,386.2,125.8,75.4,Dell,S24R650,Razer,IntelliMouse,Logitech,Ergonomic
3600,2025-11-08 11:45:00,host2,192.168.107.246,judy,AMD Ryzen 5 3600,42.8,6,16,3.94,7.6,32,42.8,13.7,sdb,256,256,83.6,172.4,32.7,LG,U2419H,Microsoft,MX Master 3,Microsoft,K380
3601,2025-11-08 12:00:00,host2,192.168.148.96,bob,Intel i5-10400,41,6,8,3.53,40.1,8,68.8,5.5,sdb,256,256,165.9,90.1,64.8,LG,U2419H,Razer,IntelliMouse,Corsair,K70
3602,2025-11-08 12:15:00,host2,192.168.222.150,ivan,Intel i7-10700,75.3,8,12,3.43,66.9,8,81.2,6.5,nvme0n1,512,512,164.3,347.7,32.1,Samsung,U2419H,Razer,DeathAdder,Corsair,K70
3603,2025-11-08 12:30:00,host2,192.168.0.183,dave,AMD Ryzen 7 3700X,31.9,8,8,3.15,8.5,64,51.4,32.9,sdb,512,512,143.3,368.7,28,Samsung,27UK850,Logitech,IntelliMouse,Logitech,Ergonomic
3604,2025-11-08 12:45:00,host2,192.168.30.204,eve,Intel i7-10700,38.4,6,12,3.85,82.1,16,48.1,7.7,nvme0n1,256,256,3.5,252.5,1.4,Dell,U2419H,Microsoft,MX Master 3,Microsoft,Ergonomic
3605,2025-11-08 13:00:00,host2,192.168.239.35,grace,Intel i5-10400,52.3,8,12,2.13,45.2,64,32.5,20.8,nvme0n1,2048,2048,407,1641,19.9,Samsung,27UK850,Logitech,MX Master 3,Corsair,Ergonomic
3606,2025-11-08 13:15:00,host2,192.168.194.108,eve,AMD Ryzen 7 3700X,61.7,4,12,2.25,39.6,16,46.2,7.4,nvme0n1,512,512,423.2,88.8,82.7,LG,27UK850,Logitech,IntelliMouse,Logitech,K380
3607,2025-11-08 13:30:00,host2,192.168.155.49,eve,AMD Ryzen 5 3600,41.7,8,12,3.25,6,16,91.9,14.7,sda,2048,2048,1139.7,908.3,55.6,Samsung,27UK850,Microsoft,MX Master 3,Corsair,K380
